timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
206468,io2,0,16,65,77,61,78,65
206488,io2,1,16,65,71,60,71,65
206508,io2,2,16,65,70,60,71,65
206528,io2,3,16,65,70,60,71,65
206548,io2,4,16,65,70,60,71,64
206568,io2,5,16,65,75,60,76,65
206588,io2,6,18,65,71,60,72,65
206608,io2,7,18,65,71,60,72,65
206628,io2,8,18,65,72,60,72,65
206648,io2,9,18,65,76,60,77,65
206668,io2,10,19,66,76,61,77,65
206688,io2,11,19,66,76,61,77,65
206708,io2,12,19,65,72,61,72,65
206728,io2,13,19,65,72,60,73,65
206748,io2,14,19,65,73,60,74,65
206768,io2,15,19,65,73,60,74,65
206788,io2,16,19,65,72,60,72,64
206808,io2,17,19,65,73,61,74,65
206828,io2,18,19,65,76,60,77,65
206848,io2,19,19,65,76,60,77,65
206868,io2,20,19,65,72,60,73,65
206888,io2,21,19,65,73,60,74,65
206908,io2,22,19,65,73,61,73,65
206928,io2,23,19,65,73,61,73,65
206948,io2,24,19,65,73,60,74,65
206968,io2,25,19,65,73,60,74,65
206988,io2,26,19,65,72,60,73,65
207008,io2,27,19,65,72,60,73,65
207028,io2,28,20,66,72,61,72,65
207048,io2,29,20,65,72,60,73,65
207068,io2,30,20,65,79,60,80,64
207088,io2,31,20,65,79,60,80,64
207108,io2,32,19,66,74,60,75,65
207128,io2,33,20,65,72,60,73,65
207148,io2,34,20,65,72,60,73,65
207168,io2,35,20,65,72,60,73,65
207188,io2,36,20,65,73,61,73,65
207208,io2,37,20,65,76,61,78,65
207228,io2,38,20,65,72,60,72,65
207248,io2,39,20,65,72,60,72,65
207268,io2,40,19,66,72,60,73,65
207288,io2,41,20,65,72,60,72,65
207308,io2,42,20,65,72,60,73,65
207328,io2,43,20,65,72,60,73,65
207348,io2,44,19,66,74,61,75,66
207368,io2,45,20,65,74,61,75,65
207388,io2,46,19,65,72,60,72,65
207408,io2,47,19,65,72,60,72,65
207428,io2,48,19,65,71,60,72,65
207448,io2,49,20,66,71,60,72,65
207468,io2,50,19,66,71,60,72,66
207488,io2,51,19,66,71,60,72,66
207508,io2,52,20,65,74,60,75,65
207528,io2,53,19,65,72,60,72,65
207548,io2,54,19,65,72,60,73,65
207568,io2,55,19,65,72,60,73,65
207588,io2,56,19,66,71,61,72,66
207608,io2,57,20,66,76,61,77,65
207628,io2,58,20,65,74,60,75,65
207648,io2,59,20,65,74,60,75,65
207668,io2,60,20,65,75,60,77,64
207688,io2,61,19,65,72,61,73,65
207708,io2,62,19,65,73,61,74,65
207728,io2,63,19,65,73,61,74,65
207748,io2,64,19,65,75,61,76,65
207768,io2,65,20,66,74,60,75,65
207788,io2,66,19,65,71,61,72,65
207808,io2,67,19,65,71,61,72,65
207828,io2,68,20,66,73,61,74,66
207848,io2,69,20,65,71,60,72,65
207868,io2,70,19,66,72,61,73,65
207888,io2,71,19,66,72,61,73,65
207908,io2,72,20,66,71,60,72,65
207928,io2,73,20,65,75,61,76,65
207948,io2,74,20,65,73,61,74,65
207968,io2,75,20,65,73,61,74,65
207988,io2,76,20,65,75,61,76,65
208008,io2,77,20,65,75,60,76,65
208028,io2,78,20,65,71,60,72,65
208048,io2,79,20,65,71,60,72,65
208068,io2,80,20,65,72,61,73,65
208088,io2,81,20,65,74,60,75,64
208108,io2,82,20,65,75,60,76,65
208128,io2,83,20,65,75,60,76,65
208148,io2,84,19,66,72,61,73,66
208168,io2,85,19,65,74,60,75,65
208188,io2,86,19,65,76,60,77,65
208208,io2,87,19,65,76,60,77,65
208228,io2,88,20,65,74,61,75,65
208248,io2,89,20,66,73,61,73,65
208268,io2,90,19,65,76,60,77,65
208288,io2,91,19,65,76,60,77,65
208308,io2,92,20,65,72,60,73,64
208328,io2,93,20,65,76,60,77,65
208348,io2,94,19,65,76,60,77,65
208368,io2,95,19,65,76,60,77,65
208388,io2,96,20,66,75,61,76,65
208408,io2,97,20,65,72,60,72,65
208428,io2,98,20,65,72,60,73,65
208448,io2,99,20,65,72,60,73,65
208468,io2,100,19,66,74,61,74,65
208488,io2,101,20,65,72,60,73,65
208508,io2,102,20,65,72,60,73,65
208528,io2,103,20,65,73,60,73,65
208548,io2,104,19,66,75,61,76,65
208568,io2,105,19,65,73,60,74,65
208588,io2,106,19,65,73,60,74,65
208608,io2,107,20,66,72,60,73,65
208628,io2,108,20,66,72,60,73,66
208648,io2,109,19,65,75,60,76,65
208668,io2,110,19,65,75,60,76,65
208688,io2,111,20,65,76,60,77,65
208708,io2,112,20,66,74,61,75,66
208728,io2,113,20,65,72,60,73,65
208748,io2,114,20,65,72,60,73,65
208768,io2,115,20,65,71,60,72,65
208788,io2,116,20,65,72,60,73,65
208808,io2,117,20,66,73,61,73,65
208828,io2,118,20,66,73,61,73,65
208848,io2,119,20,65,72,60,72,65
208868,io2,120,20,65,72,60,73,65
208888,io2,121,20,66,72,61,72,65
208908,io2,122,20,66,72,61,72,65
208928,io2,123,20,65,72,60,72,65
208948,io2,124,20,65,73,60,74,65
208968,io2,125,20,65,77,60,79,65
208988,io2,126,20,65,77,60,79,65
209008,io2,127,19,66,73,61,73,65
209028,io2,128,20,65,72,61,72,65
