timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
246337,io15,0,62,65,74,60,74,16
246357,io15,1,62,65,74,60,74,16
246377,io15,2,62,66,79,60,80,16
246397,io15,3,61,63,73,60,73,17
246417,io15,4,62,65,76,60,77,18
246437,io15,5,62,65,76,60,77,18
246457,io15,6,62,66,78,60,79,18
246477,io15,7,62,65,77,60,78,18
246497,io15,8,62,66,78,60,79,18
246517,io15,9,62,66,78,60,79,18
246537,io15,10,62,66,75,60,75,18
246557,io15,11,62,66,78,60,79,18
246577,io15,12,62,66,79,60,80,18
246597,io15,13,62,66,79,60,80,18
246617,io15,14,61,65,72,60,73,18
246637,io15,15,62,66,76,60,77,18
246657,io15,16,62,65,73,60,73,18
246677,io15,17,62,65,73,60,73,18
246697,io15,18,62,66,78,60,80,18
246717,io15,19,62,66,75,60,76,18
246737,io15,20,62,66,73,60,74,18
246757,io15,21,62,66,73,60,74,18
246777,io15,22,62,66,74,60,75,18
246797,io15,23,62,66,78,60,79,18
246817,io15,24,62,65,74,60,75,18
246837,io15,25,62,65,74,60,75,18
246857,io15,26,62,66,73,60,74,18
246877,io15,27,62,66,78,60,80,18
246897,io15,28,62,65,74,60,75,18
246917,io15,29,62,65,74,60,75,18
246937,io15,30,62,65,73,60,74,18
246957,io15,31,62,66,75,60,76,18
246977,io15,32,62,66,78,60,78,18
246997,io15,33,62,66,78,60,78,18
247017,io15,34,62,65,73,60,74,17
247037,io15,35,62,65,75,60,76,18
247057,io15,36,62,65,75,60,76,18
247077,io15,37,62,65,74,60,75,18
247097,io15,38,61,64,73,60,74,18
247117,io15,39,61,65,73,60,74,18
247137,io15,40,61,65,73,60,74,18
247157,io15,41,62,65,74,60,74,18
247177,io15,42,61,65,72,60,73,18
247197,io15,43,62,66,76,60,78,17
247217,io15,44,62,66,76,60,78,17
247237,io15,45,62,65,79,60,81,17
247257,io15,46,62,66,77,60,78,17
247277,io15,47,62,66,76,60,78,17
247297,io15,48,62,66,76,60,78,17
247317,io15,49,62,65,79,60,80,17
247337,io15,50,62,66,77,61,78,18
247357,io15,51,61,65,78,60,79,18
247377,io15,52,61,65,78,60,79,18
247397,io15,53,62,66,79,60,80,18
247417,io15,54,61,65,73,60,73,18
247437,io15,55,61,65,73,60,74,18
247457,io15,56,61,65,73,60,74,18
247477,io15,57,62,65,73,60,74,18
247497,io15,58,62,66,78,60,79,18
247517,io15,59,62,66,76,60,77,18
247537,io15,60,62,66,76,60,77,18
247557,io15,61,62,65,73,60,74,18
247577,io15,62,62,66,76,60,76,18
247597,io15,63,62,65,74,60,75,18
247617,io15,64,62,65,74,60,75,18
247637,io15,65,62,65,74,60,75,18
247657,io15,66,62,65,74,60,75,18
247677,io15,67,62,65,75,60,76,18
247697,io15,68,62,65,75,60,76,18
247717,io15,69,62,65,76,60,77,18
247737,io15,70,62,65,76,60,77,18
247757,io15,71,62,65,74,60,74,18
247777,io15,72,62,65,74,60,74,18
247797,io15,73,62,65,77,60,77,18
247817,io15,74,62,66,77,60,78,18
247837,io15,75,62,66,78,60,79,19
247857,io15,76,62,66,78,60,79,19
247877,io15,77,62,65,73,60,74,18
247897,io15,78,62,66,75,60,76,18
247917,io15,79,62,65,78,61,79,18
247937,io15,80,62,65,78,61,79,18
247957,io15,81,62,66,78,60,78,19
247977,io15,82,62,65,77,60,77,19
247997,io15,83,62,65,74,60,75,19
248017,io15,84,62,65,74,60,75,19
248037,io15,85,62,66,77,60,78,19
248057,io15,86,62,65,77,60,78,19
248077,io15,87,62,65,78,60,78,19
248097,io15,88,62,65,78,60,78,19
248117,io15,89,62,65,74,60,75,19
248137,io15,90,62,66,79,60,80,19
248157,io15,91,62,66,79,60,80,19
248177,io15,92,62,66,79,60,80,19
248197,io15,93,62,66,78,60,79,19
248217,io15,94,62,66,77,61,78,19
248237,io15,95,62,65,74,60,75,19
248257,io15,96,62,65,74,60,75,19
248277,io15,97,62,65,76,60,77,19
248297,io15,98,62,66,76,60,77,19
248317,io15,99,62,66,78,60,79,19
248337,io15,100,62,66,78,60,79,19
248357,io15,101,62,66,75,60,76,19
248377,io15,102,62,65,77,60,78,19
248397,io15,103,62,66,74,60,75,19
248417,io15,104,62,66,74,60,75,19
248437,io15,105,62,66,77,60,77,20
248457,io15,106,62,65,77,61,77,20
248477,io15,107,62,66,80,60,81,20
248497,io15,108,62,66,80,60,81,20
248517,io15,109,62,66,78,61,79,20
248537,io15,110,62,66,79,60,80,20
248557,io15,111,61,65,74,60,75,20
248577,io15,112,61,65,74,60,75,20
248597,io15,113,62,66,75,60,76,20
248617,io15,114,62,66,78,60,79,20
248637,io15,115,62,65,74,60,75,20
248657,io15,116,62,65,74,60,75,20
248677,io15,117,62,66,74,60,75,20
248697,io15,118,61,64,75,60,75,20
248717,io15,119,62,66,76,60,77,20
248737,io15,120,62,66,76,60,77,20
248757,io15,121,62,66,78,60,79,20
248777,io15,122,62,66,77,60,78,20
248797,io15,123,61,64,78,60,79,20
248817,io15,124,61,64,78,60,79,20
248837,io15,125,61,64,76,60,76,20
248857,io15,126,62,66,80,60,81,20
248877,io15,127,62,65,74,60,75,20
248897,io15,128,62,65,74,60,75,20
248917,io15,129,62,65,73,60,74,20
248937,io15,130,62,65,74,60,74,20
248957,io15,131,62,65,74,60,75,20
248977,io15,132,62,65,74,60,75,20
248997,io15,133,62,65,74,60,75,20
249017,io15,134,62,65,73,60,74,20
249037,io15,135,62,65,74,59,74,20
249057,io15,136,62,65,74,59,74,20
249077,io15,137,62,65,75,60,76,20
249097,io15,138,62,65,74,60,74,20
249117,io15,139,62,65,76,60,77,20
249137,io15,140,62,65,76,60,77,20
249157,io15,141,62,65,74,60,75,20
249177,io15,142,62,65,73,60,74,20
249197,io15,143,62,65,73,60,74,20
249217,io15,144,62,65,73,60,74,20
249237,io15,145,61,65,74,60,74,20
249257,io15,146,62,65,75,60,76,20
249277,io15,147,62,65,75,60,76,20
249297,io15,148,62,65,73,59,74,20
249317,io15,149,62,65,73,59,74,20
249337,io15,150,62,66,76,60,77,20
249357,io15,151,62,66,76,60,77,20
249377,io15,152,62,65,74,60,75,20
249397,io15,153,62,66,76,60,76,20
249417,io15,154,62,66,76,60,77,20
249437,io15,155,62,66,76,60,77,20
249457,io15,156,62,65,74,60,74,20
249477,io15,157,62,65,74,60,75,20
249497,io15,158,62,65,73,60,74,20
249517,io15,159,62,65,73,60,74,20
249537,io15,160,62,65,74,60,74,20
249557,io15,161,62,65,75,60,75,20
249577,io15,162,62,65,73,60,74,20
249597,io15,163,62,65,73,60,74,20
249617,io15,164,62,65,73,60,74,20
249637,io15,165,61,65,74,60,74,20
249657,io15,166,62,65,73,60,74,20
249677,io15,167,62,65,73,60,74,20
249697,io15,168,62,65,73,59,73,20
249717,io15,169,62,65,76,60,77,20
249737,io15,170,62,65,73,60,74,20
249757,io15,171,62,65,73,60,74,20
249777,io15,172,62,65,74,60,74,20
249797,io15,173,62,66,73,60,74,20
249817,io15,174,62,65,73,59,74,20
249837,io15,175,62,65,73,59,74,20
249857,io15,176,61,65,74,60,74,20
249877,io15,177,61,65,72,60,73,20
249897,io15,178,62,65,73,60,73,20
249917,io15,179,62,65,73,60,73,20
249937,io15,180,62,65,73,60,74,20
249957,io15,181,62,66,75,60,75,20
249977,io15,182,62,65,73,59,74,20
249997,io15,183,62,65,73,59,74,20
250017,io15,184,62,65,73,59,74,20
250037,io15,185,62,65,73,59,73,20
250057,io15,186,61,63,74,60,75,20
250077,io15,187,61,63,74,60,75,20
250097,io15,188,62,65,73,60,74,20
250117,io15,189,62,65,74,60,75,20
250137,io15,190,62,66,78,60,79,20
250157,io15,191,62,66,78,60,79,20
250177,io15,192,62,65,74,60,75,20
250197,io15,193,61,65,73,60,74,20
250217,io15,194,61,64,74,60,75,20
250237,io15,195,61,64,74,60,75,20
250257,io15,196,62,65,74,60,75,20
250277,io15,197,62,65,73,60,74,20
250297,io15,198,62,66,78,60,79,20
250317,io15,199,62,66,78,60,79,20
250337,io15,200,62,66,76,60,77,20
250357,io15,201,62,65,75,60,76,20
250377,io15,202,61,65,73,60,73,20
250397,io15,203,61,65,73,60,73,20
250417,io15,204,62,65,73,59,74,20
250437,io15,205,62,65,73,60,74,20
250457,io15,206,62,66,76,60,77,20
250477,io15,207,62,66,76,60,77,20
250497,io15,208,62,66,77,60,78,20
250517,io15,209,62,66,76,60,77,20
250537,io15,210,62,65,73,60,73,20
250557,io15,211,62,65,73,60,73,20
250577,io15,212,62,65,74,60,75,20
250597,io15,213,62,66,74,60,74,20
250617,io15,214,62,66,75,60,76,20
250637,io15,215,62,66,75,60,76,20
250657,io15,216,62,65,75,60,75,20
250677,io15,217,62,65,76,60,77,20
250697,io15,218,61,65,73,60,74,20
250717,io15,219,61,65,73,60,74,20
250737,io15,220,62,66,78,60,79,20
250757,io15,221,62,65,75,60,75,20
250777,io15,222,62,66,75,60,76,20
250797,io15,223,62,66,75,60,76,20
250817,io15,224,62,66,74,60,75,20
250837,io15,225,61,65,73,60,74,20
250857,io15,226,62,65,76,60,77,20
250877,io15,227,62,65,76,60,77,20
250897,io15,228,62,65,76,60,76,20
250917,io15,229,62,65,73,60,73,20
250937,io15,230,61,65,73,60,74,20
250957,io15,231,61,65,73,60,74,20
250977,io15,232,62,66,77,60,78,20
250997,io15,233,62,66,78,60,80,20
251017,io15,234,62,65,74,60,74,20
251037,io15,235,62,65,74,60,74,20
251057,io15,236,62,66,77,60,78,20
251077,io15,237,62,65,74,60,75,20
251097,io15,238,61,63,74,60,74,20
251117,io15,239,61,63,74,60,74,20
251137,io15,240,61,65,74,60,75,20
251157,io15,241,61,63,75,60,76,20
251177,io15,242,62,65,77,60,78,20
251197,io15,243,62,65,77,60,78,20
251217,io15,244,61,64,73,60,73,20
251237,io15,245,61,65,73,60,73,20
251257,io15,246,62,66,74,60,74,20
251277,io15,247,62,66,74,60,74,20
251297,io15,248,62,65,74,60,75,20
251317,io15,249,62,65,73,60,73,20
251337,io15,250,62,66,76,60,77,20
251357,io15,251,62,66,76,60,77,20
251377,io15,252,61,64,74,60,75,20
251397,io15,253,62,66,74,60,75,20
251417,io15,254,62,66,74,60,75,20
251437,io15,255,62,66,78,60,79,20
251457,io15,256,62,65,74,60,74,20
251477,io15,257,62,65,73,60,74,20
251497,io15,258,62,65,73,60,74,20
251517,io15,259,62,65,74,60,74,20
251537,io15,260,61,64,73,60,74,20
251557,io15,261,61,65,76,60,78,20
251577,io15,262,61,65,76,60,78,20
251597,io15,263,61,64,76,60,77,20
251617,io15,264,62,65,78,60,79,20
251637,io15,265,62,66,75,60,75,20
251657,io15,266,62,66,75,60,75,20
251677,io15,267,62,66,73,60,74,20
251697,io15,268,61,64,76,60,77,20
251717,io15,269,62,65,73,60,74,20
251737,io15,270,62,65,73,60,74,20
251757,io15,271,62,65,75,60,76,20
251777,io15,272,62,65,79,60,80,20
251797,io15,273,62,65,73,60,74,20
251817,io15,274,62,65,73,60,74,20
251837,io15,275,62,65,77,60,78,20
251857,io15,276,62,65,73,59,74,20
251877,io15,277,62,66,78,60,79,20
251897,io15,278,62,66,78,60,79,20
251917,io15,279,62,65,76,60,77,20
251937,io15,280,62,65,73,59,73,20
251957,io15,281,61,65,75,60,75,20
251977,io15,282,61,65,75,60,75,20
251997,io15,283,62,65,73,60,73,20
252017,io15,284,62,66,79,60,80,20
252037,io15,285,61,63,74,60,75,20
252057,io15,286,61,63,74,60,75,20
252077,io15,287,62,65,73,60,73,20
252097,io15,288,62,65,79,60,80,20
252117,io15,289,61,65,73,60,74,20
252137,io15,290,61,65,73,60,74,20
252157,io15,291,61,63,76,60,77,20
252177,io15,292,62,65,73,59,74,20
252197,io15,293,62,65,73,59,74,20
252217,io15,294,62,65,73,59,74,20
252237,io15,295,62,65,77,60,78,20
252257,io15,296,62,65,74,60,75,20
252277,io15,297,62,66,77,60,78,20
252297,io15,298,62,66,77,60,78,20
252317,io15,299,62,65,73,60,74,20
252337,io15,300,62,65,73,59,74,20
252357,io15,301,62,65,79,60,80,20
252377,io15,302,62,65,79,60,80,20
252397,io15,303,62,65,73,60,74,20
252417,io15,304,62,65,74,60,74,20
252437,io15,305,62,65,75,60,76,20
252457,io15,306,62,65,75,60,76,20
252477,io15,307,62,66,78,60,79,20
252497,io15,308,62,65,78,60,79,20
252517,io15,309,62,65,73,60,73,20
252537,io15,310,62,65,73,60,73,20
252557,io15,311,62,66,77,60,78,20
252577,io15,312,62,65,73,60,74,20
252597,io15,313,62,65,73,60,74,20
252617,io15,314,62,65,73,60,74,20
252637,io15,315,62,66,75,60,76,20
252657,io15,316,62,65,75,60,77,20
252677,io15,317,62,65,76,60,77,20
252697,io15,318,62,65,76,60,77,20
252717,io15,319,62,65,73,60,74,20
252737,io15,320,62,66,77,60,78,20
252757,io15,321,62,65,73,60,73,20
252777,io15,322,62,65,73,60,73,20
252797,io15,323,62,65,74,60,75,20
252817,io15,324,62,65,75,60,76,20
252837,io15,325,62,66,77,60,78,20
252857,io15,326,62,66,77,60,78,20
252877,io15,327,62,65,73,60,73,20
252897,io15,328,62,65,73,60,74,20
252917,io15,329,62,65,77,60,78,20
252937,io15,330,62,65,77,60,78,20
252957,io15,331,62,65,76,60,78,20
252977,io15,332,61,65,75,60,75,20
252997,io15,333,62,65,73,60,73,20
253017,io15,334,62,65,73,60,73,20
253037,io15,335,62,66,76,60,76,20
253057,io15,336,62,66,79,60,80,20
253077,io15,337,62,65,73,60,74,20
253097,io15,338,62,65,73,60,74,20
253117,io15,339,61,65,76,60,78,20
253137,io15,340,62,66,75,60,75,20
253157,io15,341,61,65,73,60,74,20
253177,io15,342,61,65,73,60,74,20
253197,io15,343,62,65,74,60,74,20
253217,io15,344,62,65,73,60,74,20
253237,io15,345,62,65,73,60,73,20
253257,io15,346,62,65,73,60,73,20
253277,io15,347,62,65,76,60,77,20
253297,io15,348,62,65,73,59,73,20
253317,io15,349,62,65,73,59,74,20
253337,io15,350,62,65,73,59,74,20
253357,io15,351,61,63,76,60,77,20
253377,io15,352,62,65,75,60,77,20
253397,io15,353,62,65,77,60,78,20
253417,io15,354,62,65,77,60,78,20
253437,io15,355,61,65,75,60,76,20
253457,io15,356,62,65,73,59,74,20
253477,io15,357,62,65,75,60,76,20
253497,io15,358,62,65,75,60,76,20
253517,io15,359,62,65,74,60,74,20
253537,io15,360,62,65,74,60,74,20
253557,io15,361,62,65,74,60,74,20
253577,io15,362,62,65,72,60,73,20
253597,io15,363,62,65,73,60,74,20
253617,io15,364,62,66,74,60,75,20
253637,io15,365,62,66,74,60,75,20
253657,io15,366,61,65,73,60,73,20
253677,io15,367,62,65,74,60,74,20
253697,io15,368,61,65,76,60,77,20
253717,io15,369,61,65,76,60,77,20
253737,io15,370,62,65,74,60,74,20
253757,io15,371,62,65,74,60,74,20
253777,io15,372,62,65,74,60,75,20
253797,io15,373,62,65,74,60,75,20
253817,io15,374,62,66,76,60,76,20
253837,io15,375,61,65,73,60,74,20
253857,io15,376,62,66,76,60,76,20
253877,io15,377,62,66,76,60,76,20
253897,io15,378,61,65,78,60,80,20
253917,io15,379,62,65,73,60,74,20
253937,io15,380,62,65,74,60,75,20
253957,io15,381,62,65,74,60,75,20
253977,io15,382,62,66,76,60,76,20
253997,io15,383,62,65,74,60,74,20
254017,io15,384,62,65,74,60,74,20
254037,io15,385,62,65,74,60,74,20
254057,io15,386,62,65,73,60,74,20
254077,io15,387,62,65,75,60,76,20
254097,io15,388,61,65,75,60,76,20
254117,io15,389,61,65,75,60,76,20
254137,io15,390,62,65,74,60,75,20
254157,io15,391,62,65,77,60,78,20
254177,io15,392,62,65,75,60,77,20
254197,io15,393,62,65,75,60,77,20
254217,io15,394,62,65,74,60,74,20
254237,io15,395,62,66,76,60,77,20
254257,io15,396,61,65,72,60,73,20
254277,io15,397,61,65,72,60,73,20
254297,io15,398,62,65,72,60,73,20
254317,io15,399,61,65,73,60,74,20
254337,io15,400,61,65,75,60,75,20
254357,io15,401,61,65,75,60,75,20
254377,io15,402,61,65,76,60,77,20
254397,io15,403,61,63,76,60,77,20
254417,io15,404,62,65,76,60,78,20
254437,io15,405,62,65,76,60,78,20
254457,io15,406,62,65,74,60,74,20
254477,io15,407,62,66,75,60,76,20
254497,io15,408,61,63,78,60,79,20
254517,io15,409,61,63,78,60,79,20
254537,io15,410,62,65,73,60,74,20
254557,io15,411,61,63,72,60,73,20
254577,io15,412,62,65,74,60,74,20
254597,io15,413,62,65,74,60,74,20
254617,io15,414,62,65,74,60,74,20
254637,io15,415,61,65,75,60,76,20
