timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
100861,io12,0,64,64,18,60,74,65
100881,io12,1,61,64,18,60,74,64
100901,io12,2,61,64,18,60,74,64
100921,io12,3,64,64,18,60,74,65
100941,io12,4,62,64,18,59,73,64
100961,io12,5,63,63,19,60,73,64
100981,io12,6,63,63,19,60,73,64
101001,io12,7,63,63,20,60,73,64
101021,io12,8,63,65,20,60,73,65
101041,io12,9,61,64,20,60,73,63
101061,io12,10,61,64,20,60,73,63
101081,io12,11,62,64,20,59,73,64
101101,io12,12,60,63,20,60,74,64
101121,io12,13,64,65,20,60,73,65
101141,io12,14,64,65,20,60,73,65
101161,io12,15,63,64,20,60,73,65
101181,io12,16,65,65,20,60,72,66
101201,io12,17,61,64,20,59,73,64
101221,io12,18,61,64,20,59,73,64
101241,io12,19,63,64,20,60,73,64
101261,io12,20,64,63,20,60,73,64
101281,io12,21,60,64,20,60,73,62
101301,io12,22,60,64,20,60,73,62
101321,io12,23,64,65,19,60,73,65
101341,io12,24,64,65,18,60,73,65
101361,io12,25,64,64,19,60,73,64
101381,io12,26,64,64,19,60,73,64
101401,io12,27,64,63,19,60,73,64
101421,io12,28,61,64,19,60,73,63
101441,io12,29,63,64,19,60,73,63
101461,io12,30,63,64,19,60,73,63
101481,io12,31,61,63,19,60,73,63
101501,io12,32,64,65,19,60,73,65
101521,io12,33,63,64,19,60,73,64
101541,io12,34,63,64,19,60,73,64
101561,io12,35,62,64,19,60,73,64
101581,io12,36,61,64,19,60,73,64
101601,io12,37,63,63,19,60,73,64
101621,io12,38,63,63,19,60,73,64
101641,io12,39,62,64,19,60,73,63
101661,io12,40,64,65,19,60,73,64
101681,io12,41,63,64,19,60,73,63
101701,io12,42,63,64,19,60,73,63
101721,io12,43,60,63,19,60,73,63
101741,io12,44,62,63,19,60,73,63
101761,io12,45,64,64,19,60,73,64
101781,io12,46,64,64,19,60,73,64
101801,io12,47,63,63,19,60,73,64
101821,io12,48,63,64,18,60,73,63
101841,io12,49,64,64,18,60,74,65
101861,io12,50,64,64,18,60,74,65
101881,io12,51,64,64,18,60,74,65
101901,io12,52,63,64,18,60,73,64
101921,io12,53,63,64,19,60,73,65
101941,io12,54,63,64,19,60,73,65
101961,io12,55,64,63,19,60,73,64
101981,io12,56,63,65,19,60,73,65
102001,io12,57,63,64,20,60,73,65
102021,io12,58,63,64,20,60,73,65
102041,io12,59,60,64,20,60,73,62
102061,io12,60,61,65,20,60,73,63
102081,io12,61,64,64,20,60,73,64
102101,io12,62,64,64,20,60,73,64
102121,io12,63,64,64,19,60,73,64
102141,io12,64,63,64,19,60,73,64
102161,io12,65,61,65,20,60,73,64
102181,io12,66,61,65,20,60,73,64
102201,io12,67,64,63,19,60,73,64
102221,io12,68,62,64,19,60,73,63
102241,io12,69,62,64,19,60,73,65
102261,io12,70,62,64,19,60,73,65
102281,io12,71,62,63,19,60,73,63
102301,io12,72,63,63,18,60,73,64
102321,io12,73,63,64,19,60,73,65
102341,io12,74,63,64,19,60,73,65
102361,io12,75,64,65,19,60,73,65
102381,io12,76,64,64,19,60,73,65
102401,io12,77,64,63,19,60,73,64
102421,io12,78,64,63,19,60,73,64
102441,io12,79,64,64,19,60,73,64
102461,io12,80,63,64,19,60,73,64
102481,io12,81,64,65,19,60,73,64
102501,io12,82,64,65,19,60,73,64
102521,io12,83,62,63,19,60,73,64
102541,io12,84,63,63,19,60,73,64
102561,io12,85,63,64,19,60,73,65
102581,io12,86,63,64,19,60,73,65
102601,io12,87,63,64,18,60,73,65
102621,io12,88,63,64,18,60,73,63
102641,io12,89,63,64,18,60,74,64
102661,io12,90,63,64,18,60,74,64
102681,io12,91,64,64,19,60,74,65
102701,io12,92,63,63,18,60,73,64
102721,io12,93,63,64,18,60,74,64
102741,io12,94,63,64,18,60,74,64
102761,io12,95,64,63,18,60,73,64
102781,io12,96,64,64,19,60,73,64
102801,io12,97,62,64,18,60,73,65
102821,io12,98,62,64,18,60,73,65
102841,io12,99,64,65,18,60,74,65
102861,io12,100,63,64,19,60,74,63
102881,io12,101,64,65,18,60,73,65
102901,io12,102,64,65,18,60,73,65
102921,io12,103,61,64,19,60,74,63
102941,io12,104,63,63,18,60,74,64
102961,io12,105,63,65,18,60,73,65
102981,io12,106,63,65,18,60,73,65
103001,io12,107,62,64,18,60,73,63
103021,io12,108,64,64,18,60,74,65
103041,io12,109,65,64,18,60,73,65
103061,io12,110,65,64,18,60,73,65
103081,io12,111,64,64,18,60,74,64
103101,io12,112,64,64,18,60,73,64
103121,io12,113,64,64,18,60,73,64
103141,io12,114,64,64,18,60,73,64
103161,io12,115,62,64,18,60,74,65
103181,io12,116,62,64,19,60,74,63
103201,io12,117,64,65,18,60,74,66
103221,io12,118,64,65,18,60,74,66
103241,io12,119,62,64,19,60,73,63
103261,io12,120,64,65,19,60,73,65
103281,io12,121,63,63,19,60,73,64
103301,io12,122,63,63,19,60,73,64
103321,io12,123,63,64,20,60,73,64
103341,io12,124,61,65,19,60,73,64
103361,io12,125,63,64,20,60,73,65
103381,io12,126,63,64,20,60,73,65
103401,io12,127,64,65,19,60,73,65
103421,io12,128,63,64,19,60,73,64
103441,io12,129,64,63,19,60,73,64
103461,io12,130,64,63,19,60,73,64
103481,io12,131,63,64,19,60,73,65
103501,io12,132,64,64,18,60,73,64
103521,io12,133,63,64,18,60,74,65
103541,io12,134,63,64,18,60,74,65
103561,io12,135,63,64,18,60,74,63
103581,io12,136,63,64,18,60,74,63
103601,io12,137,65,65,18,60,72,65
103621,io12,138,65,65,18,60,72,65
103641,io12,139,62,64,18,60,73,65
103661,io12,140,63,64,18,60,73,65
103681,io12,141,63,64,18,60,73,65
103701,io12,142,63,62,19,60,73,63
103721,io12,143,63,63,19,60,73,64
103741,io12,144,64,64,19,60,73,64
103761,io12,145,64,64,19,60,73,64
103781,io12,146,64,64,18,60,73,64
103801,io12,147,63,64,18,60,73,64
103821,io12,148,62,64,19,60,73,64
103841,io12,149,62,64,19,60,73,64
103861,io12,150,62,64,18,60,73,63
103881,io12,151,65,66,18,60,73,66
103901,io12,152,64,65,18,60,74,64
103921,io12,153,64,65,18,60,74,64
103941,io12,154,63,63,19,60,73,64
103961,io12,155,63,64,18,60,74,64
103981,io12,156,64,64,18,60,73,65
104001,io12,157,64,64,18,60,73,65
104021,io12,158,63,64,19,60,73,65
104041,io12,159,64,64,18,60,73,64
104061,io12,160,63,64,18,60,74,63
104081,io12,161,63,64,18,60,74,63
104101,io12,162,65,64,18,60,73,65
104121,io12,163,63,64,18,60,73,64
104141,io12,164,63,64,18,60,74,64
104161,io12,165,63,64,18,60,74,64
104181,io12,166,63,64,18,60,73,65
104201,io12,167,64,64,19,60,74,64
104221,io12,168,63,64,18,60,73,64
104241,io12,169,63,64,18,60,73,64
104261,io12,170,63,63,18,60,73,64
104281,io12,171,64,66,18,60,73,66
104301,io12,172,63,63,18,60,73,64
104321,io12,173,63,63,18,60,73,64
104341,io12,174,63,64,18,60,73,65
104361,io12,175,64,64,18,60,73,65
104381,io12,176,63,65,19,60,73,63
104401,io12,177,63,65,19,60,73,63
104421,io12,178,64,64,18,60,74,65
104441,io12,179,63,64,19,60,74,65
104461,io12,180,63,64,18,60,73,63
104481,io12,181,63,64,18,60,73,63
104501,io12,182,65,64,19,60,73,65
104521,io12,183,62,64,18,60,73,65
104541,io12,184,63,63,18,60,73,64
104561,io12,185,63,63,18,60,73,64
104581,io12,186,63,64,18,60,73,63
104601,io12,187,63,65,18,60,74,64
104621,io12,188,65,65,19,60,73,65
104641,io12,189,65,65,19,60,73,65
104661,io12,190,63,64,18,60,74,64
104681,io12,191,62,64,19,60,73,64
104701,io12,192,64,65,19,60,73,65
104721,io12,193,64,65,19,60,73,65
104741,io12,194,63,63,18,60,74,64
104761,io12,195,63,64,19,60,73,65
104781,io12,196,62,64,18,60,73,63
104801,io12,197,62,64,18,60,73,63
104821,io12,198,64,64,18,60,73,64
104841,io12,199,61,64,18,59,73,64
104861,io12,200,63,64,18,60,73,63
104881,io12,201,63,64,18,60,73,63
104901,io12,202,62,64,18,60,73,63
104921,io12,203,62,65,18,60,74,65
104941,io12,204,63,64,19,60,74,65
104961,io12,205,63,64,19,60,74,65
104981,io12,206,63,64,18,60,74,64
105001,io12,207,62,64,18,60,73,65
105021,io12,208,65,65,19,60,73,65
105041,io12,209,65,65,19,60,73,65
105061,io12,210,63,64,19,60,73,64
105081,io12,211,62,65,18,60,73,63
105101,io12,212,64,64,19,60,73,65
105121,io12,213,64,64,19,60,73,65
105141,io12,214,64,64,19,60,73,65
105161,io12,215,65,65,18,60,73,65
105181,io12,216,63,63,19,60,73,64
105201,io12,217,63,63,19,60,73,64
105221,io12,218,63,64,19,60,73,64
105241,io12,219,62,64,19,60,73,63
105261,io12,220,63,64,18,60,73,65
105281,io12,221,63,64,18,60,73,65
105301,io12,222,63,64,18,59,73,64
105321,io12,223,61,64,18,60,73,63
105341,io12,224,65,64,19,60,73,65
105361,io12,225,65,64,19,60,73,65
105381,io12,226,63,64,18,60,73,63
105401,io12,227,61,64,18,60,74,65
105421,io12,228,62,63,19,60,73,64
105441,io12,229,62,63,19,60,73,64
105461,io12,230,62,64,19,60,73,63
105481,io12,231,63,65,18,60,73,65
105501,io12,232,63,65,19,60,73,64
105521,io12,233,63,65,19,60,73,64
105541,io12,234,64,65,19,60,73,65
105561,io12,235,65,65,19,60,73,66
105581,io12,236,63,64,18,60,74,63
105601,io12,237,63,64,18,60,74,63
105621,io12,238,65,64,19,60,73,65
105641,io12,239,63,64,19,60,73,65
105661,io12,240,62,64,18,60,73,63
105681,io12,241,62,64,18,60,73,63
105701,io12,242,63,64,18,60,73,64
105721,io12,243,61,65,19,60,73,65
105741,io12,244,63,64,18,60,73,63
105761,io12,245,63,64,18,60,73,63
105781,io12,246,63,64,18,60,73,63
105801,io12,247,63,65,19,60,73,65
105821,io12,248,64,65,18,60,73,64
105841,io12,249,64,65,18,60,73,64
105861,io12,250,64,64,19,60,73,64
105881,io12,251,64,64,18,60,73,65
105901,io12,252,64,64,20,60,73,64
105921,io12,253,64,64,20,60,73,64
105941,io12,254,64,65,19,60,73,65
105961,io12,255,63,63,18,60,74,63
105981,io12,256,64,64,18,60,74,65
106001,io12,257,64,64,18,60,74,65
106021,io12,258,62,65,18,60,74,64
106041,io12,259,60,64,18,59,74,62
106061,io12,260,62,64,18,60,73,63
106081,io12,261,62,64,18,60,73,63
106101,io12,262,65,64,18,60,73,65
106121,io12,263,64,65,19,60,73,65
106141,io12,264,65,65,18,60,73,66
106161,io12,265,65,65,18,60,73,66
106181,io12,266,62,64,18,59,73,65
106201,io12,267,65,65,18,60,74,65
106221,io12,268,64,65,19,60,73,65
106241,io12,269,64,65,19,60,73,65
106261,io12,270,64,64,19,60,73,65
106281,io12,271,62,65,18,60,74,64
106301,io12,272,64,64,18,60,73,64
106321,io12,273,64,64,18,60,73,64
106341,io12,274,64,63,18,60,73,64
106361,io12,275,64,65,18,60,73,65
106381,io12,276,62,63,18,60,73,64
106401,io12,277,62,63,18,60,73,64
106421,io12,278,63,64,19,60,74,65
106441,io12,279,60,64,19,59,74,62
106461,io12,280,64,63,19,60,73,64
106481,io12,281,64,63,19,60,73,64
106501,io12,282,62,64,18,60,73,64
106521,io12,283,62,65,19,60,74,64
106541,io12,284,64,63,19,60,73,64
106561,io12,285,64,63,19,60,73,64
106581,io12,286,64,64,18,60,73,65
106601,io12,287,60,64,18,59,74,62
106621,io12,288,64,64,18,60,73,65
106641,io12,289,64,64,18,60,73,65
106661,io12,290,63,65,18,60,74,64
106681,io12,291,64,63,18,60,73,64
106701,io12,292,64,64,18,60,73,64
106721,io12,293,64,64,18,60,73,64
106741,io12,294,63,64,19,60,73,64
106761,io12,295,62,64,19,59,74,63
106781,io12,296,62,64,18,60,74,65
106801,io12,297,62,64,18,60,74,65
106821,io12,298,64,63,19,60,73,64
106841,io12,299,64,64,18,60,74,65
106861,io12,300,64,65,18,60,73,65
106881,io12,301,64,65,18,60,73,65
106901,io12,302,64,65,18,60,73,66
106921,io12,303,64,65,18,60,74,64
106941,io12,304,63,65,18,60,74,64
106961,io12,305,63,65,18,60,74,64
106981,io12,306,64,65,18,60,73,66
107001,io12,307,64,64,18,60,74,64
107021,io12,308,63,64,19,60,74,63
107041,io12,309,63,64,19,60,74,63
107061,io12,310,65,65,18,60,74,66
107081,io12,311,64,63,18,60,74,64
107101,io12,312,62,64,18,60,74,65
107121,io12,313,62,64,18,60,74,65
107141,io12,314,65,65,18,60,73,66
107161,io12,315,63,65,18,60,74,65
107181,io12,316,64,64,18,60,74,65
107201,io12,317,64,64,18,60,74,65
107221,io12,318,62,64,18,60,74,65
107241,io12,319,63,63,18,60,73,64
107261,io12,320,64,64,18,60,74,65
107281,io12,321,64,64,18,60,74,65
107301,io12,322,65,64,18,60,74,65
107321,io12,323,64,64,18,60,74,64
107341,io12,324,64,64,18,60,74,64
107361,io12,325,64,64,18,60,74,64
107381,io12,326,62,64,18,60,73,65
107401,io12,327,63,64,18,60,73,63
107421,io12,328,64,65,19,60,73,65
107441,io12,329,64,65,19,60,73,65
107461,io12,330,64,65,19,60,73,65
107481,io12,331,64,63,19,60,73,64
107501,io12,332,65,64,19,60,73,65
107521,io12,333,65,64,19,60,73,65
107541,io12,334,64,64,19,60,73,64
107561,io12,335,64,63,19,60,73,64
107581,io12,336,62,64,19,60,73,64
107601,io12,337,62,64,19,60,73,64
107621,io12,338,63,64,18,60,73,63
107641,io12,339,62,64,18,60,73,64
107661,io12,340,63,64,18,60,73,63
107681,io12,341,63,64,18,60,73,63
107701,io12,342,63,64,18,60,74,63
107721,io12,343,63,63,18,60,73,64
107741,io12,344,65,65,19,60,73,65
107761,io12,345,65,65,19,60,73,65
107781,io12,346,63,64,19,60,73,64
107801,io12,347,64,63,18,60,73,64
107821,io12,348,64,64,19,60,74,64
107841,io12,349,64,64,19,60,74,64
107861,io12,350,64,63,18,60,74,64
107881,io12,351,65,65,18,60,73,65
107901,io12,352,62,64,18,60,74,65
107921,io12,353,62,64,18,60,74,65
107941,io12,354,64,64,18,60,74,64
107961,io12,355,64,64,5,60,73,64
107981,io12,356,62,64,2,60,73,63
