timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
536446,3_spaced_14_13_2,108,4,65,72,6,18,63
536466,3_spaced_14_13_2,109,4,64,72,3,12,63
536486,3_spaced_14_13_2,110,4,64,72,3,12,63
536506,3_spaced_14_13_2,111,4,65,72,4,23,63
536526,3_spaced_14_13_2,112,4,65,72,5,23,63
536546,3_spaced_14_13_2,113,4,65,72,4,23,63
536566,3_spaced_14_13_2,114,4,65,72,4,23,63
536586,3_spaced_14_13_2,115,3,64,72,5,19,63
536606,3_spaced_14_13_2,116,3,65,72,7,13,63
536626,3_spaced_14_13_2,117,3,64,72,7,13,63
536646,3_spaced_14_13_2,118,3,64,72,7,13,63
536666,3_spaced_14_13_2,119,4,65,72,6,9,63
536686,3_spaced_14_13_2,120,5,64,72,5,12,63
536706,3_spaced_14_13_2,121,4,64,72,5,14,63
536726,3_spaced_14_13_2,122,4,64,72,5,14,63
536746,3_spaced_14_13_2,123,3,64,72,4,13,63
536766,3_spaced_14_13_2,124,4,64,72,5,12,63
536786,3_spaced_14_13_2,125,3,64,72,6,9,63
536806,3_spaced_14_13_2,126,3,64,72,6,9,63
536826,3_spaced_14_13_2,127,4,64,72,6,13,63
536846,3_spaced_14_13_2,128,4,65,72,5,8,63
536866,3_spaced_14_13_2,129,4,65,72,6,12,63
536886,3_spaced_14_13_2,130,4,65,72,6,12,63
536906,3_spaced_14_13_2,131,3,64,72,6,8,63
536926,3_spaced_14_13_2,132,4,65,71,6,10,63
536946,3_spaced_14_13_2,133,4,64,71,6,10,63
536966,3_spaced_14_13_2,134,4,64,71,6,10,63
536986,3_spaced_14_13_2,135,3,64,72,7,8,63
537006,3_spaced_14_13_2,136,5,64,71,9,10,63
537026,3_spaced_14_13_2,137,4,64,72,5,6,63
537046,3_spaced_14_13_2,138,4,64,72,5,6,63
537066,3_spaced_14_13_2,139,4,64,72,4,6,63
537086,3_spaced_14_13_2,140,3,64,72,5,7,63
537106,3_spaced_14_13_2,141,4,64,72,5,7,63
537126,3_spaced_14_13_2,142,4,64,72,5,7,63
537146,3_spaced_14_13_2,143,4,65,72,6,5,63
537166,3_spaced_14_13_2,144,4,64,72,6,5,63
537186,3_spaced_14_13_2,145,4,64,72,6,4,63
537206,3_spaced_14_13_2,146,4,64,72,6,4,63
